283,18.3333,4.76592,18.3994
284,1.43527,-3.63325,5.05505
285,8.26688,2.39073,8.68567
286,42.0753,3.59199,42.0921
287,7.05434,-1.81082,8.18254
288,3.49553,6.73137,3.49576
289,50.3366,0.764443,84.4832
290,3.41267,4.48194,3.97385
291,3.65867,2.79952,4.01459
292,4.49044,4.39913,4.50914
293,5.06902,-4.45241,5.10767
294,22.3822,2.07708,32.0573
295,35.1999,2.4225,35.292
296,2.54006,-4.75556,2.55362
297,33.971,-1.78465,44.4825
298,12.6385,-2.80052,16.7728
299,25.5258,-2.04268,34.5665
300,3.17615,2.95241,3.35662
301,9.80978,4.17831,10.2141
302,4.75477,-6.24253,4.76772
303,13.9568,1.50916,14.7889
304,58.1341,-2.32575,60.6919
305,3.80109,-5.10192,3.80413
306,2.91989,5.62985,2.99144
307,4.93343,-5.17934,4.93502
308,9.1191,0.09514,89.0736
309,9.54827,-2.75851,9.76228
310,3.74038,-6.88,3.74504
311,28.6787,-2.61786,31.6408
312,3.78848,-3.11147,8.91962
313,0.773131,7.37259,0.773346
314,30.3627,1.41621,52.0821
315,37.1766,3.41216,37.6692
316,1.86224,-5.54912,1.96829
317,9.01343,-2.5874,17.1921
318,4.26061,-6.03157,4.27923
319,3.3323,-5.74678,3.33316
320,5.81177,-3.48481,6.10092
321,21.8078,-1.45631,45.0231
322,11.0573,4.87648,11.1428
323,9.47573,2.70552,9.77818
324,6.22825,-3.06557,10.5288
325,7.42246,5.2682,7.48081
326,2.54171,-5.0579,2.54785
327,24.3313,-3.08875,25.6743
328,18.0428,3.895,18.3923
329,3.99827,4.15558,4.91675
330,2.3607,-2.11548,4.19405
331,2.85306,0.710997,14.5232
332,6.78242,-6.38721,6.7896
333,32.8012,0.599209,71.9513
334,9.39413,1.27823,14.8791
335,2.52687,-6.23135,2.55162
336,5.89978,-2.23819,20.2842
337,13.7222,-4.47421,13.8785
338,4.56514,-3.9389,4.6044
339,3.84408,-5.33716,3.84685
340,9.20524,4.50434,9.40381
341,47.0299,1.01761,74.5861
342,5.39817,-4.17264,6.07145
343,11.8234,-4.70818,11.937
344,9.46895,-3.03379,9.58019
345,9.13266,-4.1296,9.21001
346,7.25768,-1.31127,8.94245
347,2.0505,4.55474,2.06679
348,1.47689,4.33026,1.59646
349,27.866,-3.16945,28.8341
350,12.117,2.00234,27.0275
351,9.80028,2.54923,17.8395
352,11.1372,-2.89693,11.2976
353,6.29899,4.12444,6.95816
354,4.86752,-3.03775,10.2446
355,0.853313,-5.81433,1.01257
356,6.18551,-5.25611,6.18814
357,11.6845,2.45565,11.9383
358,3.61519,-5.32193,3.72559
359,1.15779,6.22227,1.21334
360,1.30942,-4.28512,1.33986
361,29.7653,-3.58228,30.1761
362,2.77925,-5.84506,2.78045
363,8.17143,5.44951,8.20707
364,4.29682,-3.32738,4.74729
365,1.31224,4.84827,1.9373
366,1.40129,6.33893,1.43811
367,28.3777,0.878767,29.8957
368,10.3301,-5.07065,10.3321
369,3.58516,-2.28903,4.70836
370,15.3332,4.42893,15.479
371,29.5584,-4.35083,29.649
372,23.879,1.60875,42.437
373,2.36963,-5.30548,2.37883
374,3.43552,5.99413,3.43602
375,59.0859,0.379081,104.607
376,1.04046,-4.4588,1.07095
377,1.70497,6.91829,1.70513
378,7.45799,-2.6682,7.66012
379,6.1336,4.28683,6.16028
380,5.70386,2.23461,19.9692
381,2.41436,6.96303,2.41444
382,10.2984,2.43416,10.4521
383,3.97071,5.9955,3.99728
384,51.1209,4.08936,51.2136
385,1.50117,5.39169,1.50659
386,30.9527,-2.32131,35.6696
387,94.0511,0.537556,113.371
388,3.42104,4.1724,3.45939
389,3.00353,4.37118,3.93669
390,10.2635,-4.46174,10.2685
391,1.63737,4.50407,1.71105
392,30.4917,2.9994,31.8447
393,2.32482,4.37157,3.24406
394,15.4395,-4.69145,15.5299
395,7.26042,-4.78174,7.26779
396,13.3294,2.79354,17.3139
397,4.5745,-3.27508,4.71441
398,51.2316,-3.45901,51.541
399,54.1171,-1.42167,66.9046
400,15.4889,-0.908561,65.8871
401,3.19072,-2.5382,3.60269
402,45.0483,3.14395,45.6672
403,3.20075,5.38725,3.3124
404,3.75006,4.14227,3.7824
405,1.94869,-6.95363,1.95623
406,1.52826,4.02981,1.60841
407,1.11666,-5.07827,1.12943
408,8.61367,-5.3075,8.61907
409,1.11109,-7.54038,1.11114
410,7.67419,-2.32851,7.94236
411,13.6503,-3.06146,15.9907
412,1.15456,-6.50405,1.155
413,10.0537,4.27575,10.065
414,3.58804,-3.78848,5.53769
415,1.82214,-6.38244,1.82245
416,8.54432,3.28696,10.8681
417,23.3816,3.53133,24.0611
418,2.85456,5.18636,2.85826
419,1.47899,-7.46083,1.48281
420,6.1083,4.35676,6.56799
421,8.85004,4.20645,8.85513
422,0.69709,-8.53749,0.698022
423,9.32908,4.08646,9.44166
424,1.89168,6.88807,1.89191
425,5.13724,0.406122,12.4462
426,2.54842,-6.69997,2.54875
427,1.56877,-6.82796,1.56893
428,2.84861,2.3757,3.40691
429,4.16212,1.8591,6.76567
430,42.755,2.94042,43.8503
431,4.19912,5.2958,4.20106
432,13.6257,-4.90766,13.6279
433,47.8367,-3.45398,48.1829
434,1.33425,-6.55851,1.33528
435,1.76526,-3.55236,1.86807
436,3.66307,5.98606,3.69148
437,13.0066,-4.00883,13.3861
438,1.0423,-6.28497,1.09567
439,9.54199,-3.32693,9.62164
440,14.7933,-3.04567,17.1186
441,6.69269,5.10688,6.69403
442,7.81946,2.72391,14.0429
443,1.21264,6.75746,1.21289
444,28.2705,-0.749092,75.8561
445,2.56257,-5.36423,2.5648
446,22.6027,3.94273,22.872
447,80.072,1.64651,86.7447
448,14.1361,-2.02875,28.0511
449,3.71274,5.35898,3.80711
450,11.6347,3.36308,11.658
451,2.75271,-6.88881,2.7528
452,9.73213,-5.30807,9.73269
453,26.5221,-1.9821,36.0694
454,3.22448,5.52829,3.22894
455,5.77109,-0.76602,13.0789
456,3.48113,-1.96298,7.09063
457,4.44191,-6.45681,4.45078
458,4.64405,6.16156,4.64428
459,35.8469,2.37063,39.5617
460,25.3058,-0.531362,30.8022
461,94.736,-2.48399,95.9189
462,2.3737,-2.41311,6.47529
463,5.46646,6.17371,5.47985
464,15.5433,2.39447,15.989
465,26.3792,-4.28678,26.4995
466,7.30076,-3.42671,7.43159
467,2.80455,1.33804,7.06188
468,3.79073,-1.24259,9.16751
469,2.97008,-5.23931,2.97213
470,16.6669,4.72525,16.7463
471,2.21172,4.21501,2.26311
472,1.14864,-5.98739,1.14975
473,6.04478,4.33727,6.52122
474,3.23146,-5.46994,3.23315
475,4.80231,2.81474,4.96694
476,11.4613,4.23883,11.5728
477,36.9334,3.73145,37.1916
478,8.13464,1.69153,9.27282
479,7.16658,-4.74871,7.33349
480,7.12638,-5.17917,7.13404
481,0.719301,6.74273,0.720256
482,3.2546,0.97753,8.40639
483,26.3192,0.910038,69.2368
484,3.55592,-2.0677,22.8177
485,6.43325,-4.02979,7.19993
486,15.2398,-4.74826,15.3194
487,17.3146,-5.15775,17.355
488,1.59087,4.20011,3.23142
489,3.88164,6.31882,3.88201
490,2.37122,-5.22853,2.57702
491,12.593,5.57633,12.595
492,18.8746,-3.9327,19.2074
493,14.9748,-2.01352,21.462
494,1.31549,6.02282,1.38984
495,41.1567,-2.32116,44.9248
496,50.4191,-2.90053,57.9955
497,43.7479,3.03627,44.291
498,7.79252,3.32085,10.2735
499,0.198131,-7.67765,0.19869
500,5.72973,-5.56508,5.73096
501,2.56759,-6.0091,2.56864
502,23.091,-5.27726,23.11
503,14.148,-2.33991,14.5885
504,8.03622,1.92795,8.75157
505,3.51981,-3.33333,3.63625
506,6.34956,-3.30916,6.40013
507,2.50527,4.46498,3.37357
508,14.5265,2.60455,19.8811
509,6.59629,6.28939,6.60443
510,2.8349,3.32285,2.97833
511,17.0306,-2.47881,21.6985
512,7.77684,3.59852,9.35973
513,4.16411,6.85228,4.16416
514,7.14023,4.17951,7.15118
515,5.96423,4.04435,6.77719
516,23.1914,3.12957,24.5556
517,2.65712,4.77972,2.68841
518,3.79192,5.15189,3.93135
519,1.28229,8.00346,1.28232
520,88.2139,0.726965,111.194
521,10.4241,-4.72865,10.4259
522,32.5941,0.192661,95.762
523,16.8161,3.49678,16.8435
524,4.20255,-4.41228,4.71439
525,10.0763,-3.20949,10.321
526,69.3412,0.823289,97.1277
527,23.6944,2.98832,25.4333
528,7.44058,0.338985,12.0863
529,1.90193,0.502658,9.90192
530,2.02847,7.30926,2.03206
531,8.23616,-4.45367,8.24458
532,1.65601,-6.45879,1.67983
533,11.0739,-4.1807,11.4295
534,12.0634,4.05617,12.0686
535,13.2914,-3.55975,13.3162
536,1.86225,6.43985,1.86254
537,43.9783,-3.48761,43.991
538,2.21624,-7.38987,2.21628
539,3.80813,-3.2844,7.80925
540,1.79286,4.98477,2.1425
541,6.08297,-5.37917,6.08993
542,19.1057,-3.52437,19.1364
543,37.1013,2.85407,38.5863
544,22.6953,-4.39745,22.8041
545,0.215423,-8.02225,0.215537
546,4.0335,-4.43384,4.57025
547,14.75,-2.99346,17.4012
548,33.9039,1.85537,43.8593
549,29.4292,2.09728,36.9066
550,3.79747,-5.06228,3.80002
551,7.41613,3.30548,9.99231
552,13.4644,4.19076,13.469
553,18.2984,1.8238,21.0041
554,12.4831,-3.82486,13.1078
555,7.3595,2.8898,12.4959
556,13.0956,-3.90247,13.1054
557,0.799533,2.80183,2.07499
558,4.88302,4.51889,4.88795
559,0.870921,-7.50724,0.87117
560,8.59107,1.3284,43.9533
561,3.78676,0.0510718,12.1887
562,4.64565,1.93952,6.38968
563,16.1769,-3.36552,19.084
564,13.3913,-2.75427,17.9504
565,6.25054,2.90372,6.42592
566,1.36225,6.71243,1.37998
567,10.0837,4.86143,10.192
568,8.66388,-5.28203,8.71369
569,3.04905,-3.95374,3.07574
570,8.35622,-4.42395,8.63791
571,2.29674,6.71329,2.29692
572,3.79676,3.71378,3.90845
573,4.86006,3.47842,7.29368
574,28.0576,1.05649,28.764
575,4.53846,3.58078,6.7378
576,4.82409,4.89643,4.82946
577,1.54865,2.11954,3.1917
578,5.58595,-4.63691,5.59012
579,13.4046,2.42616,13.5974
580,1.66373,-5.14082,1.66827
581,3.3275,-1.54527,10.3935
582,4.38791,-5.98156,4.41114
583,4.46436,-3.52397,4.64125
584,1.20922,-5.26743,1.51422
585,6.23132,4.65825,6.24333
586,16.5242,-3.0801,18.6814
587,9.91862,1.72334,32.7853
588,12.4412,-4.18776,12.7515
589,1.91898,-5.92241,1.91978
590,15.9913,4.48066,16.1287
591,0.530084,8.02715,0.530135
592,4.72642,-3.96508,5.7949
593,3.17138,6.87358,3.17153
594,0.903474,-5.45419,0.908056
595,4.07394,-4.84376,4.33799
596,8.75928,-4.11011,9.25744
597,5.49392,5.11804,5.60027
598,1.35366,4.4308,1.41824
599,44.5549,-1.42577,60.6714
600,8.0492,-4.82197,8.06249
601,5.36717,4.81599,5.37042
602,3.06655,4.11776,3.1013
603,6.6765,-5.27363,6.74017
604,28.7301,-1.56794,33.171
605,2.76001,-5.63697,2.83055
606,3.93151,-4.56691,4.35548
607,13.0509,-3.78939,13.6844
608,27.376,1.59408,44.2659
609,1.09626,1.7899,3.6717
610,7.43571,-2.28932,20.0275
611,2.54728,-3.16872,2.71695
612,10.2311,1.98608,29.3291
613,2.25896,-7.26234,2.25943
614,8.37399,4.71165,8.38037
615,7.35369,-4.44512,7.65547
616,4.16516,1.22713,7.60374
617,15.1816,-2.12849,27.8588
618,1.62274,6.26995,1.62442
619,18.3927,4.02681,18.7059
620,4.70789,-3.63886,4.74326
621,1.80885,-6.84079,1.80919
622,7.07982,3.04016,7.16429
623,3.59076,5.61299,3.59152
624,18.9377,-2.67056,23.789
625,4.34931,0.125272,16.1799
626,6.63781,0.309391,13.9223
627,85.1965,2.18571,87.5485
628,3.1374,-4.06539,4.44104
629,29.7502,0.584831,83.5451
630,12.8236,-2.14271,25.0619
631,2.93193,4.14769,3.03272
632,26.843,1.43323,50.8763
633,8.13686,1.27519,11.9292
634,3.42322,6.05478,3.42438
635,6.04519,6.37402,6.0459
636,47.699,-0.996322,80.0209
637,5.05257,-2.75738,13.5667
638,64.7732,-1.70196,72.1183
639,2.82487,4.90537,2.8289
640,9.06457,1.67648,34.0843
641,2.67521,2.22064,20.2245
642,1.37081,-2.9236,9.78091
643,2.07401,4.5933,2.09455
644,0.556805,7.59756,0.556905
645,22.9448,-2.6544,26.3256
646,1.59673,-5.99952,1.59753
647,63.9144,0.469265,104.891
648,15.3513,-3.16441,17.1656
649,77.3607,2.5099,78.7628
650,12.146,-0.67381,19.1075
651,1.99151,-1.51834,5.30774
652,3.09948,-2.13433,21.4424
653,5.56912,-2.90486,5.69068
654,9.11113,-3.66445,10.2224
655,5.08405,6.37608,5.09328
656,29.8894,3.05484,31.1465
657,19.8061,-3.74308,19.814
658,5.3108,-3.32934,8.42556
659,5.52061,-5.51474,5.56885
660,5.08333,-2.46345,5.63108
661,14.8958,-3.92742,15.2877
662,9.00809,-5.60752,9.03022
663,37.8381,-1.08249,40.7673
664,3.82254,3.86163,3.8571
665,2.24965,5.3392,2.25219
666,28.5281,-2.35619,33.4319
667,2.40207,5.90238,2.40287
668,11.4113,3.82302,11.4507
669,3.42521,-0.965263,16.7405
670,5.46392,-3.86859,5.63033
671,4.30934,-5.92391,4.32997
672,11.2766,5.44252,11.3038
673,4.59431,2.17629,5.18203
674,17.6921,3.99158,18.0111
675,2.29833,-1.27964,5.99896
676,14.757,-3.87517,14.7741
677,9.89634,1.21341,12.3917
678,4.04133,6.54375,4.0453
679,1.51352,7.07081,1.51367
680,2.75771,-7.32592,2.76029
681,24.3684,-4.26289,24.5031
682,0.758892,5.09765,0.776066
683,7.15451,-2.88294,12.4254
684,1.68468,-6.54496,1.68525
685,5.40101,-4.23221,6.01857
686,14.7239,-3.3833,15.9314
687,2.43559,-5.86893,2.48739
688,8.85172,-4.47648,9.07627
689,6.35814,3.25048,9.36052
690,1.85144,-6.74955,1.85159
691,19.3933,3.31264,19.4197
692,35.8806,-1.48095,39.5853
693,2.56972,-5.24436,2.58067
694,9.30001,0.204441,87.6906
695,8.01273,0.223149,14.609
696,4.98122,-2.28422,6.8677
697,5.54642,-4.95743,5.69335
698,9.83258,5.948,9.84121
699,25.1782,2.07058,33.8841
700,16.5272,-4.92045,16.5816
701,15.6365,-2.73831,19.7856
702,3.9672,3.55954,6.20926
703,11.376,-4.63508,11.5128
704,3.94272,3.98722,3.96164
705,4.30525,-6.11831,4.32345
706,6.02448,-5.23537,6.02608
707,2.47082,2.16805,3.69183
708,39.673,-2.49767,42.3589
709,25.8324,3.93336,26.1193
710,6.01784,-5.28402,6.08671
711,8.30169,2.40352,8.49984
712,16.1424,-3.41424,17.1888
713,5.0425,6.6731,5.04774
714,25.217,2.83342,27.4346
715,8.83153,1.72543,9.97615
716,5.1245,-2.22508,9.73866
717,4.28074,-1.60774,35.2663
718,2.2136,-6.54475,2.22942
719,5.79424,2.95459,7.3333
720,5.29521,4.34178,5.33949
721,3.99644,1.68141,7.39482
722,52.3985,2.98916,53.196
723,0.715874,8.42832,0.715896
724,2.7311,1.48754,5.18296
725,6.83713,-1.47368,8.85629
726,1.78963,-4.51199,1.80462
727,47.1854,-2.19187,51.207
728,0.535267,-5.99009,0.539169
729,11.5023,5.0678,11.5597
730,21.7726,-4.56505,21.8535
731,24.9569,-2.16789,32.3733
732,14.0657,5.05897,14.0716
733,14.627,2.94514,17.5351
734,27.0237,-1.17185,33.3318
735,51.6152,-2.56598,53.4837
736,3.68428,5.36116,3.78318
737,6.52069,-4.89282,6.6651
738,3.89665,-4.28798,3.90828
739,3.0142,-2.30048,3.82681
740,6.86283,0.274207,13.9119
741,39.6833,-2.74472,41.3729
742,51.7929,3.15118,52.3192
743,34.9631,3.32447,35.5587
744,24.6608,4.20606,24.8165
745,16.9841,0.0777787,19.7987
746,2.03546,-0.945558,12.8191
747,26.9754,3.25164,27.8876
748,1.7862,-6.83635,1.78635
749,14.1699,-5.06509,14.2178
750,11.0957,4.77627,11.2029
751,94.8636,-2.03762,97.6893
752,1.34804,6.98272,1.3482
753,10.1875,4.28547,10.1955
754,0.850384,-3.58359,1.0972
755,3.272,3.1395,3.41974
756,20.2831,1.1891,43.1389
757,2.20089,-4.9836,2.20796
758,7.99401,3.47069,8.06039
759,3.36329,-4.99213,3.59415
760,0.610306,-7.32561,0.610479
761,4.27537,-1.57077,6.31345
762,3.88852,-6.58739,3.89654
763,12.1225,-2.23096,13.1339
764,3.20724,-3.85769,5.01762
765,21.4738,-4.74992,21.475
766,2.85064,5.66162,2.91969
767,4.76482,-2.68952,8.2885
768,4.47724,3.20424,5.33073
769,3.29228,4.66879,3.69651
770,76.1626,0.64426,107.006
771,19.8031,3.66774,20.3509
772,8.45226,1.55841,9.59452
773,6.06086,1.82309,29.0894
774,29.0819,-3.78709,29.3849
775,6.82203,5.57984,6.85701
776,12.1238,-0.650842,16.9018
777,3.89815,3.66706,3.95147
778,5.28889,5.09635,5.29064
779,8.96534,-4.0802,8.97517
780,3.9631,3.40011,4.33771
781,46.6548,3.14695,47.3271
782,3.41328,5.22581,3.54976
783,15.0502,-3.0741,17.2087
784,8.32129,-2.34703,8.57318
785,9.64422,1.69511,12.5659
786,16.6724,1.18497,54.6141
787,6.41755,3.21997,6.50064
788,12.0321,-5.81036,12.0444
789,5.52443,-2.90496,5.74178
790,6.14876,-4.71248,6.36495
791,4.15053,-1.28691,7.00356
792,0.382728,8.31036,0.3854
793,17.0287,4.76933,17.0965
794,6.26735,4.49862,6.27874
795,18.2243,1.99673,28.863
796,8.73103,4.46814,8.96331
797,11.4415,2.16352,23.5364
798,11.0683,5.11252,11.1233
799,8.63085,-5.52604,8.63137
800,7.68685,-4.90897,7.79779
801,27.691,-3.15118,28.783
802,99.6838,0.708206,125.472
803,3.15825,-6.22132,3.15869
804,1.73616,5.90178,1.73845
